age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37.0,admin,married,highSchool,no,yes,no,telephone,may,mon,172.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,services,single,basic9y,no,no,no,telephone,may,mon,730.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,admin,married,universitydegree,unknown,yes,no,telephone,may,mon,176.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,blueCollar,single,highSchool,no,yes,no,cellular,oct,tue,209.0,3.0,999.0,1.0,failure,-1.1,94.601,-49.5,0.982,4963.6,yes
52.0,blueCollar,married,basic4y,no,no,no,telephone,may,tue,371.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin,single,basic9y,unknown,no,no,telephone,may,mon,453.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,retired,married,universitydegree,no,no,no,telephone,may,tue,116.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,mon,252.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,married,unknown,no,no,no,cellular,sep,wed,845.0,1.0,7.0,3.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
41.0,technician,divorced,universitydegree,no,yes,no,cellular,aug,fri,366.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.905,4991.6,yes
36.0,services,single,basic4y,no,no,no,telephone,may,mon,291.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,blueCollar,married,basic9y,no,no,no,telephone,may,mon,270.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23.0,student,single,unknown,no,no,no,cellular,jul,tue,267.0,1.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.893,4991.6,yes
86.0,retired,married,unknown,unknown,yes,no,cellular,sep,tue,340.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,yes
29.0,admin,married,universitydegree,no,unknown,unknown,cellular,jul,tue,311.0,1.0,3.0,1.0,success,-1.7,94.215,-40.3,0.835,4991.6,yes
76.0,retired,married,professionalCourse,unknown,yes,no,cellular,jun,tue,352.0,1.0,3.0,1.0,success,-1.7,94.055,-39.8,0.761,4991.6,yes
33.0,services,married,highSchool,no,no,no,telephone,may,mon,146.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,management,unknown,universitydegree,no,yes,no,telephone,may,mon,366.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,entrepreneur,married,universitydegree,no,yes,no,cellular,aug,thu,736.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
36.0,technician,single,professionalCourse,no,no,no,telephone,may,mon,124.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,blueCollar,married,basic9y,no,yes,no,telephone,may,mon,172.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,entrepreneur,married,universitydegree,unknown,no,no,telephone,may,tue,153.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,293.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,unemployed,married,professionalCourse,unknown,yes,yes,telephone,may,mon,145.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23.0,student,single,professionalCourse,no,yes,no,cellular,sep,wed,316.0,1.0,8.0,2.0,success,-1.1,94.199,-37.5,0.876,4963.6,yes
57.0,technician,married,basic4y,unknown,no,yes,telephone,may,tue,50.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,services,divorced,highSchool,unknown,no,no,telephone,may,mon,2033.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
34.0,services,married,highSchool,no,no,no,telephone,may,mon,365.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
64.0,admin,married,highSchool,no,no,no,cellular,jul,thu,368.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes
37.0,technician,single,universitydegree,no,yes,no,cellular,aug,tue,481.0,2.0,999.0,4.0,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
35.0,admin,single,highSchool,no,yes,no,telephone,may,mon,338.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,admin,married,universitydegree,no,no,yes,cellular,sep,wed,193.0,1.0,3.0,1.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
38.0,housemaid,divorced,universitydegree,no,no,no,cellular,nov,wed,403.0,2.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,yes
37.0,entrepreneur,married,basic6y,no,no,no,telephone,may,mon,85.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24.0,technician,married,professionalCourse,no,no,no,cellular,jul,fri,192.0,4.0,26.0,1.0,success,-1.7,94.215,-40.3,0.885,4991.6,yes
46.0,admin,married,highSchool,no,yes,yes,cellular,jul,tue,396.0,1.0,13.0,2.0,success,-1.7,94.215,-40.3,0.797,4991.6,yes
83.0,housemaid,divorced,basic4y,no,yes,no,cellular,jul,tue,667.0,2.0,3.0,1.0,success,-1.7,94.215,-40.3,0.797,4991.6,yes
44.0,admin,married,highSchool,no,yes,yes,telephone,may,tue,177.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,blueCollar,single,unknown,no,yes,yes,telephone,may,mon,408.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,selfemployed,married,universitydegree,no,no,no,cellular,jul,tue,386.0,3.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.797,4991.6,yes
65.0,retired,married,basic4y,no,yes,yes,cellular,oct,mon,165.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,0.977,4963.6,yes
53.0,management,married,universitydegree,no,yes,no,telephone,aug,tue,97.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
35.0,admin,divorced,highSchool,no,no,yes,telephone,may,tue,259.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,tue,114.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,management,married,universitydegree,no,no,no,telephone,may,mon,337.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,unemployed,married,highSchool,no,no,no,cellular,sep,wed,182.0,1.0,6.0,3.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
32.0,technician,single,professionalCourse,no,no,no,telephone,may,mon,79.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,208.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,admin,married,universitydegree,no,no,no,telephone,may,tue,268.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blueCollar,single,highSchool,no,no,no,cellular,jun,wed,339.0,1.0,6.0,1.0,success,-1.7,94.055,-39.8,0.739,4991.6,yes
44.0,blueCollar,single,basic9y,no,yes,no,telephone,may,mon,91.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,261.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,blueCollar,single,basic9y,unknown,yes,yes,telephone,may,mon,163.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,services,divorced,highSchool,no,yes,no,cellular,oct,wed,487.0,3.0,999.0,2.0,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
49.0,blueCollar,married,basic9y,unknown,yes,no,telephone,may,tue,64.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,services,divorced,highSchool,no,yes,no,telephone,may,mon,194.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
71.0,retired,married,professionalCourse,no,no,no,cellular,oct,tue,323.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes
48.0,housemaid,married,basic6y,unknown,yes,yes,telephone,may,tue,501.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
83.0,retired,married,universitydegree,no,no,no,telephone,jul,tue,617.0,1.0,12.0,1.0,success,-1.7,94.215,-40.3,0.835,4991.6,yes
33.0,admin,married,unknown,no,yes,no,telephone,may,mon,273.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin,married,universitydegree,no,no,yes,cellular,sep,mon,250.0,3.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,yes
44.0,admin,single,basic9y,unknown,no,no,telephone,may,tue,134.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,technician,single,universitydegree,no,yes,no,cellular,sep,fri,173.0,2.0,15.0,4.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
68.0,retired,married,universitydegree,no,yes,no,cellular,jul,mon,546.0,2.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.889,4991.6,yes
51.0,blueCollar,married,basic4y,no,no,yes,cellular,jun,mon,325.0,1.0,3.0,1.0,success,-1.7,94.055,-39.8,0.754,4991.6,yes
54.0,technician,single,universitydegree,unknown,no,no,telephone,may,mon,255.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,technician,single,professionalCourse,no,yes,no,cellular,jul,tue,337.0,1.0,6.0,1.0,success,-1.7,94.215,-40.3,0.835,4991.6,yes
44.0,blueCollar,single,basic4y,unknown,yes,yes,telephone,may,mon,177.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,selfemployed,single,universitydegree,no,yes,no,telephone,may,mon,150.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin,married,universitydegree,no,yes,no,cellular,sep,fri,232.0,2.0,13.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
49.0,blueCollar,divorced,highSchool,no,no,no,telephone,may,mon,439.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,married,universitydegree,no,no,no,telephone,may,tue,144.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,unknown,married,unknown,unknown,no,no,telephone,may,tue,113.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,technician,single,professionalCourse,no,no,no,cellular,nov,tue,449.0,2.0,1.0,1.0,success,-1.1,94.767,-50.8,1.046,4963.6,yes
49.0,housemaid,single,highSchool,unknown,yes,yes,telephone,may,mon,110.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,management,divorced,basic4y,unknown,yes,no,telephone,may,mon,127.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,unknown,married,unknown,unknown,yes,no,telephone,may,tue,185.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,married,universitydegree,no,yes,no,cellular,nov,fri,252.0,4.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,no
44.0,admin,married,highSchool,no,no,no,telephone,may,tue,263.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,blueCollar,married,basic6y,unknown,yes,yes,telephone,may,mon,440.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24.0,admin,single,universitydegree,no,no,no,cellular,sep,thu,303.0,1.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
33.0,admin,married,basic9y,no,yes,no,telephone,may,tue,235.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28.0,admin,single,highSchool,no,no,no,cellular,oct,wed,1246.0,2.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,yes
31.0,technician,single,unknown,no,yes,no,cellular,aug,mon,428.0,2.0,9.0,3.0,success,-1.7,94.027,-38.3,0.898,4991.6,yes
55.0,housemaid,divorced,universitydegree,no,no,no,telephone,may,mon,286.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,tue,43.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,management,single,basic9y,unknown,no,no,telephone,may,mon,195.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,technician,married,unknown,no,no,no,cellular,nov,tue,985.0,3.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,yes
44.0,services,divorced,basic6y,no,yes,no,cellular,aug,wed,153.0,3.0,0.0,1.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
54.0,services,divorced,highSchool,no,yes,yes,cellular,oct,wed,178.0,4.0,3.0,1.0,success,-1.1,94.601,-49.5,1.016,4963.6,yes
42.0,technician,single,professionalCourse,unknown,yes,no,telephone,may,mon,152.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin,married,basic9y,no,no,no,telephone,may,tue,198.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,admin,divorced,universitydegree,no,no,no,telephone,may,mon,197.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin,single,universitydegree,no,yes,no,cellular,oct,mon,400.0,1.0,5.0,2.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
40.0,admin,married,basic9y,unknown,yes,no,telephone,may,mon,683.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,retired,married,basic4y,no,yes,no,telephone,may,mon,102.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,blueCollar,married,basic9y,unknown,yes,no,telephone,may,mon,221.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,retired,divorced,basic4y,no,no,yes,cellular,jul,mon,210.0,3.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.827,4991.6,yes
37.0,admin,married,universitydegree,no,no,yes,cellular,sep,thu,173.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
33.0,admin,single,universitydegree,no,yes,no,cellular,oct,thu,759.0,1.0,3.0,3.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
56.0,unemployed,divorced,basic4y,no,no,yes,cellular,oct,fri,363.0,2.0,5.0,3.0,success,-1.1,94.601,-49.5,0.972,4963.6,yes
28.0,management,single,universitydegree,no,yes,no,cellular,sep,wed,358.0,3.0,6.0,1.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
66.0,admin,divorced,universitydegree,no,yes,no,cellular,aug,wed,222.0,3.0,6.0,2.0,success,-1.7,94.027,-38.3,0.903,4991.6,yes
69.0,retired,married,highSchool,no,yes,yes,cellular,sep,wed,840.0,1.0,6.0,2.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
58.0,management,married,universitydegree,no,no,no,cellular,aug,tue,412.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
34.0,admin,married,professionalCourse,no,yes,yes,cellular,sep,tue,409.0,1.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.877,4963.6,yes
89.0,retired,divorced,basic4y,no,yes,no,cellular,sep,tue,314.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,yes
53.0,management,divorced,universitydegree,no,no,no,cellular,jun,mon,345.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,no
57.0,management,married,universitydegree,no,no,no,telephone,may,mon,461.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25.0,services,single,highSchool,no,no,yes,telephone,jul,thu,411.0,2.0,8.0,4.0,success,-1.7,94.215,-40.3,0.81,4991.6,yes
31.0,admin,single,highSchool,no,no,no,cellular,sep,fri,252.0,2.0,3.0,2.0,success,-1.1,94.199,-37.5,0.883,4963.6,yes
35.0,student,single,universitydegree,unknown,no,no,telephone,may,mon,218.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,married,highSchool,unknown,no,no,telephone,may,mon,427.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28.0,services,single,highSchool,no,yes,no,cellular,jul,thu,957.0,1.0,6.0,1.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
82.0,housemaid,married,basic4y,no,no,no,telephone,sep,tue,279.0,3.0,3.0,2.0,success,-1.1,94.199,-37.5,0.877,4963.6,yes
41.0,admin,married,highSchool,no,no,no,telephone,may,tue,483.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,single,basic6y,unknown,yes,no,telephone,may,mon,210.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,blueCollar,married,basic9y,no,yes,no,cellular,jul,mon,275.0,1.0,6.0,2.0,success,-1.7,94.215,-40.3,0.889,4991.6,yes
44.0,blueCollar,divorced,basic6y,no,no,no,telephone,may,mon,55.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,unemployed,single,universitydegree,no,no,no,telephone,may,mon,404.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,highSchool,no,yes,yes,cellular,aug,thu,231.0,2.0,0.0,2.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
25.0,services,single,highSchool,no,yes,no,telephone,may,mon,50.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,admin,divorced,universitydegree,no,no,no,telephone,may,mon,190.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,services,divorced,universitydegree,no,unknown,unknown,cellular,nov,tue,262.0,1.0,999.0,1.0,failure,-1.1,94.767,-50.8,1.046,4963.6,yes
77.0,retired,married,basic4y,no,unknown,unknown,cellular,jul,tue,218.0,2.0,3.0,1.0,success,-1.7,94.215,-40.3,0.893,4991.6,yes
35.0,student,single,universitydegree,unknown,yes,yes,telephone,may,mon,217.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,technician,married,unknown,no,yes,no,telephone,may,mon,386.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,blueCollar,married,highSchool,no,yes,no,telephone,may,mon,356.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,technician,divorced,professionalCourse,unknown,no,yes,telephone,may,mon,206.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,technician,married,professionalCourse,no,yes,no,cellular,aug,thu,1226.0,3.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
67.0,unknown,divorced,unknown,unknown,yes,no,cellular,sep,wed,220.0,2.0,6.0,2.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
42.0,blueCollar,married,basic9y,unknown,no,no,telephone,may,mon,208.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25.0,admin,single,universitydegree,no,no,no,cellular,aug,thu,215.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
60.0,admin,married,unknown,no,no,no,cellular,nov,tue,787.0,1.0,7.0,2.0,success,-1.1,94.767,-50.8,1.046,4963.6,yes
37.0,technician,single,universitydegree,no,yes,no,cellular,jun,fri,300.0,1.0,999.0,2.0,failure,-1.7,94.055,-39.8,0.748,4991.6,yes
58.0,blueCollar,married,professionalCourse,unknown,yes,no,telephone,may,mon,214.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,technician,married,professionalCourse,no,no,no,cellular,oct,wed,391.0,2.0,27.0,1.0,success,-1.1,94.601,-49.5,0.959,4963.6,yes
24.0,technician,single,universitydegree,no,yes,yes,cellular,nov,tue,467.0,3.0,6.0,3.0,failure,-1.1,94.767,-50.8,1.049,4963.6,yes
38.0,management,married,universitydegree,no,no,no,telephone,may,mon,195.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,retired,married,professionalCourse,no,no,no,telephone,may,mon,118.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,blueCollar,married,unknown,unknown,no,no,telephone,may,tue,136.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,management,married,universitydegree,no,no,no,cellular,sep,wed,210.0,1.0,3.0,3.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
30.0,technician,married,professionalCourse,no,yes,no,cellular,oct,mon,215.0,1.0,6.0,1.0,success,-1.1,94.601,-49.5,1.032,4963.6,yes
33.0,admin,married,highSchool,no,yes,yes,telephone,jul,wed,398.0,2.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.802,4991.6,yes
52.0,admin,married,universitydegree,no,yes,yes,cellular,jul,thu,942.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes
37.0,management,married,universitydegree,no,yes,no,cellular,oct,thu,339.0,3.0,3.0,3.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
56.0,management,married,unknown,no,yes,no,telephone,may,mon,70.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,technician,married,basic9y,no,yes,no,cellular,aug,mon,324.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
50.0,blueCollar,married,basic9y,unknown,no,no,telephone,may,mon,463.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22.0,student,single,highSchool,no,no,no,cellular,sep,wed,369.0,3.0,5.0,1.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
30.0,unemployed,married,highSchool,no,no,no,telephone,may,mon,38.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,unknown,single,universitydegree,no,no,no,cellular,jul,fri,366.0,6.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,no
40.0,management,married,universitydegree,unknown,yes,no,telephone,may,mon,358.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,highSchool,no,unknown,unknown,cellular,aug,thu,272.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
41.0,management,divorced,universitydegree,no,no,no,cellular,sep,fri,164.0,5.0,3.0,3.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
42.0,admin,married,universitydegree,no,no,yes,telephone,may,mon,262.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,admin,married,universitydegree,no,unknown,unknown,cellular,aug,wed,288.0,1.0,10.0,2.0,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
42.0,blueCollar,married,unknown,unknown,no,no,telephone,may,tue,288.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,technician,married,professionalCourse,no,yes,yes,telephone,may,mon,196.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23.0,student,single,basic6y,no,no,no,cellular,jun,fri,276.0,1.0,14.0,1.0,success,-1.7,94.055,-39.8,0.748,4991.6,yes
61.0,retired,married,basic4y,no,no,no,telephone,oct,fri,194.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,yes
45.0,management,married,basic9y,no,no,yes,telephone,may,mon,46.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,admin,married,professionalCourse,no,no,no,cellular,sep,wed,953.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,yes
83.0,retired,married,universitydegree,no,yes,no,cellular,jul,tue,178.0,1.0,6.0,2.0,success,-1.7,94.215,-40.3,0.835,4991.6,yes
49.0,admin,married,basic9y,no,no,no,telephone,may,mon,220.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,management,married,universitydegree,no,yes,no,cellular,nov,fri,237.0,2.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,no
31.0,admin,single,universitydegree,no,yes,no,cellular,jul,fri,815.0,2.0,13.0,2.0,success,-1.7,94.215,-40.3,0.861,4991.6,yes
41.0,blueCollar,married,basic4y,no,yes,no,telephone,may,mon,83.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin,married,universitydegree,no,no,no,cellular,aug,tue,317.0,2.0,999.0,1.0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
30.0,admin,single,universitydegree,no,yes,no,cellular,jul,thu,248.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,no
36.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,120.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blueCollar,single,basic6y,no,no,no,cellular,nov,tue,1556.0,4.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,yes
38.0,entrepreneur,married,basic6y,no,no,no,cellular,jun,tue,271.0,1.0,2.0,3.0,success,-1.7,94.055,-39.8,0.761,4991.6,yes
29.0,admin,single,highSchool,no,yes,no,cellular,sep,thu,216.0,1.0,6.0,2.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
51.0,admin,married,universitydegree,no,no,no,cellular,jul,thu,396.0,4.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.899,4991.6,yes
38.0,blueCollar,married,basic4y,no,no,yes,telephone,may,tue,144.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,entrepreneur,married,universitydegree,no,yes,no,cellular,aug,thu,324.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
78.0,retired,married,basic4y,no,no,no,cellular,jul,mon,1148.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes
31.0,admin,single,universitydegree,no,yes,no,cellular,nov,wed,404.0,1.0,2.0,5.0,success,-1.1,94.767,-50.8,1.048,4963.6,yes
